national_code,date_granted,label,amount_approved,count_installment,num_loans,age,sex,marital_status,current_installments_amount_guarantee,num_negative_status_last_2years,num_negative_status_before_2years,total_early_payment,total_delayed_payment,max_installment_amount,oldest_loan_age,complete_last_payment_age,num_prev_0_1_yearLoans,num_prev_1_3_yearsLoans,guarantor_role,negstatus_guarantor_last_12_month,negstatus_guarantor_before_12_month,completed_to_all_loan_amount,variety_prev_purpose,outstanding_debt_ratio,sarresid_gozashte_6_month,sarresid_gozashte_6_18_month,sarresid_gozashte_18_120_month,moavagh_12_month,moavagh_12_120_month,mashkookolvosol_12_month,mashkookolvosol_12_120_month,worst_negative_status_last_2years,total_complete_installments_5years,total_current_installments,age_last_negative_status
hash_14011227_52288,14000903,0,699871349.7,36,2,49,مرد,مجرد,68673255.41,0,0,0,166,45626697.68,1871,140,1,0,1,0,5,1,2,0,0,0,0,0,0,0,0,,88284658.29,0,.
hash_14011227_44623,14001224,0,436610385.9,24,5,61,مرد,مجرد,0,0,0,16,0,38887438.1,2750,750,3,0,1,0,.,0.421154885,4,0.722222222,0,0,0,0,0,0,0,,25384451.65,77774876.21,.
hash_14011227_149921,14000917,0,370931815.3,35,1,34,مرد,مجرد,116563133.3,0,0,.,.,18133107.42,547,.,1,1,1,0,0,.,1,0.788235294,0,0,0,0,0,0,0,,.,18133107.42,.
hash_14011227_1365,14010107,0,160229193.3,12,6,52,زن,مجرد,60809970.1,2,9,0,663,76628548.44,2588,159,1,1,1,2,0,0.164859703,3,0.313036231,0,1,4,0,4,0,1,سررسید گذشته,41716062.19,44441237.18,332
hash_14011227_59075,14000306,0,770091608.9,10,6,35,مرد,مجرد,16656146769,0,0,0,12,639095956.8,1909,59,3,1,1,0,0,0.473680706,2,0.879994341,0,0,0,0,0,0,0,,692814328.4,0,.
hash_14011227_44022,14001209,0,413456804.8,12,4,41,زن,متاهل,52521736.91,0,0,0,0,113790149,1157,792,2,2,1,0,0,0.033784667,3,0.641058954,0,0,0,0,0,0,0,,17028736.84,131299249.1,.
hash_14011227_48089,14001224,0,686338296,24,2,61,مرد,متاهل,0,0,0,7,0,26347171.08,2329,1240,1,1,0,.,.,1,2,0,0,0,0,0,0,0,0,,26347171.08,0,.
hash_14011227_186415,14000811,0,177816857.6,18,2,39,مرد,متاهل,46197708.47,0,0,0,30,8755508.35,1138,376,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,9639661.66,0,.
hash_14011227_34092,14000303,0,692452945.4,16,2,58,مرد,مجرد,155270439.5,0,0,.,.,58717443.01,1658,.,2,0,1,0,1,.,2,0.534774071,0,0,0,0,0,0,0,,.,53905583.91,.
hash_14011227_163627,14001007,0,170775540.1,36,15,38,مرد,متاهل,12308899.92,0,4,0,3790,32916950.07,3695,57,2,0,1,3,2,0.577088132,3,0.320293649,0,0,4,0,0,0,0,,103802644.1,32916950.07,1425
hash_14011227_160878,14000403,0,101268369.6,12,10,39,زن,متاهل,173687577.4,8,1,0,242,25566573.68,1689,3,2,5,1,0,0,0.333751251,3,0.573218088,3,2,3,0,0,0,0,سررسید گذشته,64228361.94,31725346.8,98
hash_14011227_96129,14001223,0,165382721.9,21,3,36,مرد,مجرد,0,0,0,0,0,53250636.18,1861,400,3,0,0,0,23,0.656275033,2,0.833333333,0,0,0,0,0,0,0,,53250636.18,74233902.69,.
hash_14011227_200268,14000530,0,775385878,16,2,34,مرد,متاهل,0,0,0,.,.,50787263.77,529,.,1,2,0,.,.,.,1,0.869229894,0,0,0,0,0,0,0,,.,59803134.43,.
hash_14011227_158809,14000327,0,629502677.6,20,3,62,مرد,متاهل,20156905.72,0,0,0,1,10014742.82,2179,363,2,0,1,0,0,0.432085581,2,0.666666667,0,0,0,0,0,0,0,,9904562.518,0,.
hash_14011227_64639,14000707,0,728404291,24,7,36,مرد,متاهل,379368400.1,0,0,0,91,48986357.11,1717,436,3,2,1,0,0,0.293415018,2,0.565226068,0,0,0,0,0,0,0,,64560291.4,14568599.99,.
hash_14011227_184286,14001215,0,165382721.9,24,3,50,مرد,متاهل,2529181.566,3,16,.,.,27389523.11,3301,.,2,0,1,0,.,.,2,0.311376449,0,0,16,0,0,0,0,سررسید گذشته,.,30202533.37,562
hash_14011227_83368,14001218,0,512686438,35,4,54,زن,متاهل,91135177.44,2,0,.,.,36561716.18,2009,.,3,0,1,0,0,.,1,0.454504179,0,0,1,0,0,0,0,سررسید گذشته,.,124253459.5,690
hash_14011227_95402,14000917,0,349935674.9,24,8,44,زن,متاهل,22959936.63,0,31,0,135,34640837.44,5078,839,2,2,1,0,38,0.215097615,2,0.274702916,0,0,22,0,2,0,2,,50107828.68,46989462.1,996
hash_14011227_83604,14001104,0,768573946.6,23,5,35,مرد,مجرد,0,0,5,0,23,44045277.87,2064,64,2,2,0,.,.,0.10268204,1,0.808501891,0,0,5,0,0,0,0,,42628860.98,72952097.8,856
hash_14011227_50514,14000311,0,839336903.5,23,8,38,مرد,متاهل,81640247.34,7,1,0,33,32430428.75,1941,166,2,3,1,0,0,0.522228703,3,0.736696321,4,3,1,0,0,0,0,سررسید گذشته,46651992.77,33984195.26,75
hash_14011227_66655,14000330,0,209834225.9,20,1,40,مرد,مجرد,10756531.48,0,0,.,.,43213224.03,481,.,1,1,1,0,.,.,1,0.890410959,0,0,0,0,0,0,0,,.,43213224.03,.
hash_14011227_108061,14000525,0,588900666.9,39,2,40,مرد,متاهل,13520005.88,0,0,.,.,29891143.22,3822,.,1,1,1,0,0,.,1,0.196202532,0,0,0,0,0,0,0,,.,29891143.22,.
hash_14011227_22987,14001221,0,82691360.96,24,1,37,زن,متاهل,0,1,5,0,130,4099110.277,1039,544,1,1,0,.,.,1,1,0,0,0,5,0,1,0,0,سررسید گذشته,4099110.277,0,575
hash_14011227_2177,14001006,0,514034375.8,18,4,46,مرد,متاهل,0,0,0,.,.,52776786.51,1766,.,1,1,0,.,0,.,1,0.322980409,0,0,0,0,0,0,0,,.,66837239.41,.
hash_14011227_178580,14001103,0,485591382.4,11,5,64,مرد,مجرد,1090640602,0,10,2,17,306470291.4,2286,388,1,2,1,10,15,0.759060299,2,0.5,0,0,5,0,2,0,3,,569318803.8,18382332.56,1190
hash_14011227_109819,14001225,0,264612355.1,24,1,41,مرد,مجرد,65591941.93,1,0,.,.,46618492.51,1333,.,1,0,1,0,6,.,1,0.081632653,0,0,1,0,0,0,0,سررسید گذشته,.,0,666
hash_14011227_109021,14001005,0,170775540.1,12,1,40,مرد,مجرد,14580653.12,0,0,.,.,2931403.314,346,.,2,0,1,0,.,.,1,0.083333333,0,0,0,0,0,0,0,,.,0,.
hash_14011227_81622,14000514,0,604604684.6,24,3,59,مرد,مجرد,0,1,1,.,.,30587662.98,2122,.,1,1,1,0,.,.,2,0,0,0,0,0,2,0,0,معوق,.,0,712
hash_14011227_77681,14000616,0,660581088.6,16,1,56,مرد,مجرد,132758526,11,0,.,.,15661200.28,1039,.,1,1,1,1,0,.,1,0,2,8,0,0,0,0,0,سررسید گذشته,.,0,42
hash_14011227_199454,14000608,0,377474907.8,24,4,55,مرد,مجرد,63322734.57,1,0,0,261,31597961.18,2823,282,1,2,1,0,1,0.694508771,1,0.411764706,0,1,0,0,0,0,0,سررسید گذشته,32600317.98,16935386.69,267
hash_14011227_176808,14000219,0,344209007.5,15,2,34,زن,مجرد,135852727.4,0,0,.,.,75527734.18,1307,.,2,0,1,1,0,.,1,0.413728927,0,0,0,0,0,0,0,,.,56021119.47,.
hash_14011227_201604,14000511,0,490750555.7,24,3,64,مرد,متاهل,110714321.9,0,0,0,216,12225571.01,2234,251,1,0,1,4,5,1,2,0,0,0,0,0,0,0,0,,25806825.42,0,.
hash_14011227_44131,14000815,0,782394173.3,24,2,41,زن,مجرد,22184737.52,4,1,.,.,23195925.49,2397,.,2,0,1,0,.,.,1,0.554501776,0,4,1,0,0,0,0,سررسید گذشته,.,45629054.42,291
hash_14011227_184464,14001022,0,597714390.4,17,2,37,زن,مجرد,0,0,0,.,.,43128601.96,2173,.,1,1,0,.,.,.,1,0.393476621,0,0,0,0,0,0,0,,.,43128601.96,.
hash_14011227_108729,14000614,0,1132424723,36,2,40,مرد,متاهل,0,0,0,.,.,45582269.82,3860,.,1,1,0,.,.,.,1,0.590163934,0,0,0,0,0,0,0,,.,45582269.82,.
hash_14011227_149600,14001014,0,426938850.3,10,2,60,مرد,مجرد,0,0,19,.,.,30108196.78,6841,.,2,0,0,.,.,.,2,0.991769547,0,0,10,0,9,0,0,,.,30108196.78,2483
hash_14011227_173201,14000909,0,999872953.4,84,4,49,مرد,متاهل,27693392.83,0,14,0,2170,1237299683,2669,800,1,1,1,0,0,0.900444469,2,0.083333333,0,0,3,0,6,0,5,,1327733865,0,815
hash_14011227_6776,14000917,0,498658336.7,12,4,35,مرد,مجرد,307583309.8,0,0,0,10,12635095.5,1911,349,2,2,1,1,1,0.380683071,1,0.500308275,0,0,0,0,0,0,0,,12635095.5,21558062.57,.
hash_14011227_161186,14001110,0,217678895.6,15,6,38,زن,متاهل,19661837.42,2,0,0,133,32142527.25,2518,248,4,1,1,0,0,0.456224196,3,0.882102395,0,2,0,0,0,0,0,سررسید گذشته,42987342.03,37885605.22,329
hash_14011227_158656,14000309,0,209834225.9,24,1,37,مرد,متاهل,0,4,43,0,116,13662800.85,2294,352,1,0,0,.,.,1,1,0,0,1,37,0,9,0,0,معوق,13662800.85,0,365
hash_14011227_91248,14000603,0,283106180.8,24,11,42,مرد,متاهل,88690064.56,0,32,1027,2509,840564592.3,2351,105,2,3,1,3,7,0.712265915,3,0.717162572,0,0,9,0,8,0,6,,1264990088,146493195.3,828
hash_14011227_66555,14000917,0,297445323.6,30,6,38,زن,مجرد,702104506.3,0,0,12,0,64812573.16,3357,293,4,0,1,0,0,0.073126783,3,0.948135538,0,0,0,0,0,0,0,,24537259.85,87439823.3,.
hash_14011227_116100,14010107,0,419800486.4,16,7,39,مرد,متاهل,43170136.89,1,0,0,268,209088245.5,1718,7,1,2,1,1,3,0.643504093,3,0.898483797,1,0,0,0,0,0,0,سررسید گذشته,307704413.1,685952348.6,36
hash_14011227_37740,14000927,0,437419593.6,14,12,34,مرد,مجرد,725586630.5,1,18,0,82,3147358379,3529,164,4,5,1,0,0,0.469098904,4,0.801188091,0,0,4,0,13,0,0,سررسید گذشته,530790518.4,69956741.76,609
hash_14011227_189058,14001111,0,669781217.1,12,10,38,مرد,مجرد,240298881.3,0,2,0,333,59881332.15,2405,127,4,1,1,0,0,0.313303581,2,0.61820852,0,0,2,0,0,0,0,,72166584.99,87986244.78,964
hash_14011227_59545,14001018,0,319350260,42,1,42,مرد,متاهل,0,0,0,0,470,5686965.41,671,7,1,1,0,.,.,1,1,0,0,0,0,0,0,0,0,,5686965.41,0,.
hash_14011227_23301,14000329,0,671469522.8,26,1,67,مرد,مجرد,74000470.75,0,0,0,0,28345764.92,2169,343,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,,28345764.92,0,.
hash_14011227_111116,14000909,0,607138395.9,15,2,40,مرد,متاهل,0,0,11,30,29,9215342.122,2171,42,1,1,0,.,.,1,2,0,0,0,11,0,0,0,0,,12690471.86,0,1322
hash_14011227_10951,14000511,0,196300222.3,30,1,39,مرد,متاهل,6543340.743,0,0,.,.,23503650.61,115,.,2,0,1,0,.,.,1,0.916666667,0,0,0,0,0,0,0,,.,23503650.61,.
hash_14011227_71443,14000518,0,392600444.6,36,4,37,مرد,متاهل,233426411.4,0,0,0,41,53541749.77,1056,95,2,3,1,0,0,0.561430774,1,0.82111572,0,0,0,0,0,0,0,,8557684.549,41371965.36,.
hash_14011227_9744,14000225,0,688418015,24,1,45,مرد,متاهل,0,1,1,.,.,15797750.71,2208,.,1,0,0,.,.,.,1,0.581920904,0,1,1,0,0,0,0,سررسید گذشته,.,15797750.71,267
hash_14011227_96236,14001119,0,293029282.5,15,1,34,مرد,متاهل,8296153.712,0,0,0,47,13216202.33,1903,395,1,0,1,0,.,1,1,0,0,0,0,0,0,0,0,,13216202.33,0,.
hash_14011227_89189,14000631,0,1132424723,40,3,53,زن,متاهل,37318542.02,0,0,114,0,47941315.02,1738,527,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,,82946391.47,0,.
hash_14011227_167368,14001204,0,330765443.9,20,2,44,مرد,مجرد,0,11,29,0,3225,12235878.94,4538,218,1,0,0,.,.,1,1,0,0,0,0,0,4,3,32,مشکوک الوصول,12235878.94,0,247
hash_14011227_180693,14000726,0,364202145.5,31,7,43,مرد,متاهل,62542817.62,1,2,0,798,1244099342,1818,900,1,6,1,1,0,0.347463342,5,0.529517,0,1,1,0,0,0,1,سررسید گذشته,1244099342,30848162.32,305
hash_14011227_69543,14000518,0,588900666.9,15,3,38,مرد,مجرد,19297214.79,21,25,0,489,55449394.67,1877,17,2,0,1,0,0,0.743196666,3,1,0,0,12,10,20,0,4,معوق,64354273.93,28130102.66,45
hash_14011227_163573,14000301,0,419668451.7,24,2,59,زن,مجرد,17534062.05,1,1,0,52,23037920.02,1685,250,1,1,1,0,0,1,2,0,0,0,2,0,0,0,0,سررسید گذشته,26669214.36,0,568
hash_14011227_183636,14000829,0,462323829.7,20,2,37,مرد,متاهل,0,0,0,.,.,10354065.93,670,.,2,1,1,0,.,.,2,0.828197096,0,0,0,0,0,0,0,,.,19285516.11,.
hash_14011227_135142,14000712,0,679237001.4,20,2,58,مرد,متاهل,63935993.79,0,2,0,1800,25809213.45,3397,653,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,,2346419.756,0,2601
hash_14011227_38347,14000329,0,398685029.1,29,3,38,مرد,مجرد,0,0,0,.,.,5565409.773,949,.,1,3,0,.,.,.,2,0.2,0,0,0,0,0,0,0,,.,0,.
hash_14011227_43360,14000429,0,607610217.5,15,7,40,زن,مجرد,428520939.6,1,3,0,40,59027544.66,3151,912,3,3,1,0,0,0.037383144,3,0.468395874,0,1,3,0,0,0,0,سررسید گذشته,4132560.933,21357255.62,340
hash_14011227_127073,14000928,0,1014813457,17,1,34,مرد,مجرد,0,0,0,0,40,13021960.65,850,234,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,13021960.65,0,.
hash_14011227_43613,14001001,0,597714390.4,20,3,61,زن,متاهل,129698858,0,25,.,.,42520157.02,5993,.,1,1,1,1,0,.,3,0.406759425,0,0,18,0,6,0,0,,.,42520157.02,986
hash_14011227_121593,14001217,0,661530887.7,36,1,36,زن,مجرد,0,0,0,.,.,34896820.76,742,.,1,1,0,.,.,.,1,0.142857143,0,0,0,0,0,0,0,,.,0,.
hash_14011227_187076,14000915,0,52490351.23,36,2,39,زن,مجرد,0,2,0,0,30,26748361.76,2267,1141,1,1,0,.,.,1,1,0,0,2,0,0,0,0,0,سررسید گذشته,26748361.76,0,210
hash_14011227_133726,14000914,0,524903512.3,20,2,78,مرد,متاهل,0,0,0,.,.,50963533.55,575,.,1,2,0,0,0,.,1,0.459459459,0,0,0,0,0,0,0,,.,101927067.1,.
hash_14011227_104852,14000921,0,992067638.2,20,3,58,زن,متاهل,21428681.42,0,27,115,523,37596921.5,2010,380,1,0,1,9,59,0.937703077,2,0.05,0,0,12,0,4,0,10,,55354353.02,0,942
hash_14011227_64084,14000631,0,377474907.8,17,1,35,مرد,متاهل,0,0,0,.,.,10909767.91,3634,.,1,0,0,.,0,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_28332,14000928,0,349935674.9,16,2,38,مرد,متاهل,19415749.24,0,1,.,.,20322937.13,3363,.,1,0,1,0,0,.,2,0.349315068,0,0,1,0,0,0,0,,.,15834122.67,1642
hash_14011227_73787,14000229,0,1247757652,21,5,41,مرد,مجرد,185564626.9,0,0,5,9,178821197.5,1012,181,2,4,1,3,1,0.385969699,1,0.883841783,0,0,0,0,0,0,0,,293007825.8,13045500.17,.
hash_14011227_25729,14000616,0,547338616.3,14,4,68,مرد,متاهل,0,0,0,116,62,2242692551,1340,109,2,1,0,.,.,1,2,0,0,0,0,0,0,0,0,,3790998522,0,.
hash_14011227_80153,14000513,0,441675500.1,17,2,37,مرد,مجرد,0,19,0,.,.,40289090.14,1414,.,1,0,0,.,.,.,1,0.678082192,0,7,3,0,0,0,0,سررسید گذشته,.,40289090.14,348
hash_14011227_201214,14001113,0,919061227.7,48,2,71,مرد,متاهل,0,0,0,50,0,34949103.44,1793,321,1,1,0,.,.,1,2,0,0,0,0,0,0,0,0,,34949103.44,0,.
hash_14011227_34246,14000726,0,781213602.1,24,2,61,مرد,متاهل,0,0,0,.,.,5074818.911,821,.,1,2,0,.,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_46210,14000414,0,1093698391,24,3,35,مرد,متاهل,0,1,0,0,0,56523957.15,1378,752,1,2,0,.,.,0.427859441,1,0.629032258,1,0,0,0,0,0,0,سررسید گذشته,85846888.73,19780333.33,70
hash_14011227_15687,14000308,0,377701606.6,14,2,41,مرد,مجرد,23621461.26,0,0,16,0,38638918.67,1329,250,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,,38638918.67,0,.
hash_14011227_81935,14000909,0,349935674.9,10,6,59,زن,متاهل,199268080,0,1,0,33,47820169.23,3073,74,2,2,1,0,0,0.245611282,1,0.37117927,0,0,1,0,0,0,0,,90615170.73,98372236.59,1321
hash_14011227_156213,14000306,0,619010966.3,14,4,61,مرد,متاهل,198383979,5,7,.,.,17724358.29,3119,.,2,2,1,5,21,.,2,0.418361976,4,0,3,0,0,0,4,سررسید گذشته,.,17724358.29,37
hash_14011227_18618,14000509,0,196300222.3,10,3,34,مرد,متاهل,99643468.19,0,0,.,.,45317359.19,1385,.,3,0,1,2,2,.,2,0.362378142,0,0,0,0,0,0,0,,.,4409385.997,.
hash_14011227_96428,14000908,0,426921523.3,19,1,63,مرد,متاهل,0,0,0,84,0,53626685.08,1376,336,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,53626685.08,0,.
hash_14011227_126302,14001007,0,587467858,27,1,61,مرد,متاهل,31523657.7,0,4,.,.,15899999.52,2742,.,1,0,1,10,49,.,1,0.49726776,0,0,4,0,0,0,0,,.,15899999.52,2505
hash_14011227_201262,14001202,0,992296331.6,12,8,34,مرد,مجرد,6845475169,2,5,0,816,16411188648,1873,92,2,5,1,7,0,0.437215442,3,0.353149641,0,0,5,0,2,0,0,معوق,17307867358,235361735.3,674
hash_14011227_179288,14000823,0,817957544.8,28,5,52,مرد,مجرد,148631387.4,0,0,0,286,19192092.61,2031,40,1,3,1,0,3,0.375068387,3,0.452009242,0,0,0,0,0,0,0,,23408202.76,19192092.61,.
hash_14011227_55470,14001221,0,702876568.2,21,1,49,مرد,مجرد,168672906.8,0,0,.,.,44726761.96,261,.,2,0,1,0,6,.,1,0.666666667,0,0,0,0,0,0,0,,.,44726761.96,.
hash_14011227_167210,14000413,0,445580826.2,10,2,52,زن,متاهل,0,0,0,.,.,17112933.16,1305,.,1,1,0,.,.,.,2,0.102040816,0,0,0,0,0,0,0,,.,0,.
hash_14011227_127399,14001030,0,204930648.1,12,3,41,مرد,مجرد,77987744.38,0,0,0,23,53155665.46,1776,673,3,0,1,0,0,0.574147874,3,0.920091332,0,0,0,0,0,0,0,,48440944.57,87608328.66,.
hash_14011227_190195,14001113,0,669781217.1,30,1,37,مرد,متاهل,0,1,24,104,0,13775239.63,1855,409,1,0,0,.,.,1,1,0,0,0,23,0,1,0,1,معوق,13775239.63,0,715
hash_14011227_177029,14001116,0,251167956.4,15,4,42,مرد,متاهل,32866772.12,0,0,0,19,18976519.36,3079,698,2,0,1,0,0,0.093928868,2,0.557746738,0,0,0,0,0,0,0,,11245070.08,35870344.08,.
hash_14011227_18796,14000423,0,283551434.8,24,4,56,مرد,متاهل,0,0,0,.,.,28629707.21,1145,.,4,0,0,.,.,.,3,0.843924205,0,0,0,0,0,0,0,,.,44631810.73,.
hash_14011227_173508,14000324,0,1049171129,21,3,44,زن,متاهل,0,6,37,.,.,15918043.01,2209,.,3,0,0,.,.,.,2,0.511554898,0,6,37,0,0,0,0,سررسید گذشته,.,15918043.01,328
hash_14011227_135195,14000718,0,91050536.38,24,16,35,مرد,مجرد,5968518077,0,4,0,890,308593639.9,2040,206,2,9,1,11,11,0.827082837,4,0.644020618,0,0,4,0,0,0,0,,1658250710,57951922.42,1480
hash_14011227_126127,14000420,0,911415326.2,24,6,46,مرد,مجرد,83820930.34,2,3,666,41,37136819.85,4078,167,2,2,1,1,4,0.570803022,3,0.798113721,0,2,3,0,0,0,0,سررسید گذشته,91077649.94,37136819.85,217
hash_14011227_100812,14001117,0,1004671826,60,4,44,مرد,متاهل,0,0,0,0,326,17955257.71,3184,820,1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,,48915873.91,0,.
hash_14011227_109148,14000921,0,699871349.7,33,15,34,مرد,مجرد,124303169.4,0,0,487,0,73463551.55,3486,414,3,6,1,2,1,0.820345485,2,0.596247126,0,0,0,0,0,0,0,,133131048.2,36224967.77,.
hash_14011227_89072,14001212,0,942681515,17,1,45,زن,متاهل,44209568.29,0,0,.,.,266888923,91,.,2,0,1,0,0,.,1,0.727272727,0,0,0,0,0,0,0,,.,0,.
hash_14011227_106055,14001027,0,580636836.4,10,4,35,مرد,متاهل,17421644.73,0,0,0,195,31781497.09,2088,64,2,1,1,0,.,0.377215955,1,0.703499543,0,0,0,0,0,0,0,,29070203.56,31781497.09,.
hash_14011227_103544,14000428,0,1012683696,36,2,36,مرد,متاهل,15446804.9,1,0,.,.,18407723.42,854,.,2,1,1,0,.,.,2,0.732555088,0,1,0,0,0,0,0,سررسید گذشته,.,18407723.42,426
hash_14011227_120410,14000929,0,524903512.3,36,10,51,مرد,متاهل,107780753.2,17,75,873,871,58278723.72,4057,1,2,2,1,0,1,0.297435237,4,0.532600889,5,8,40,0,8,0,10,سررسید گذشته,102138392.4,130481802.3,59
hash_14011227_106949,14001207,0,162075067.5,11,6,51,مرد,مجرد,22839861.74,2,13,0,0,51917657.36,4431,737,1,3,1,0,0,0.221395832,3,0.179823582,0,2,13,0,0,0,0,سررسید گذشته,64919871.95,81548784.9,345
hash_14011227_144113,14000615,0,717202324.8,15,8,38,مرد,متاهل,150896835.7,0,9,39,191,55873961.67,3882,550,1,2,1,0,21,0.172503459,3,0.43641781,0,0,8,0,1,0,0,,107671857.8,119248723.4,820
hash_14011227_189303,14000609,0,1121270340,29,9,53,مرد,متاهل,195102170.8,0,0,0,33,165705290,2008,684,1,7,1,1,2,0.20336144,3,0.470522762,0,0,0,0,0,0,0,,122359682.6,190570837.5,.
hash_14011227_176886,14000324,0,734419790.5,40,2,35,مرد,متاهل,0,0,0,0,0,20596803.07,2793,967,2,0,0,.,.,0.685693206,2,0.7,0,0,0,0,0,0,0,,20596803.07,0,.
hash_14011227_93911,14010121,0,801145966.5,48,5,41,مرد,متاهل,23570634.27,0,0,76,656,15854133.01,3196,27,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,,63080883.45,0,.
hash_14011227_141199,14001124,0,837226521.4,36,6,35,زن,مجرد,0,0,1,107,9,63986942.88,3715,478,3,1,0,.,.,0.474728264,2,0.755488717,0,0,1,0,0,0,0,,83924987.26,69654265.4,3097
hash_14011227_91472,14000903,0,437419593.6,12,4,48,مرد,متاهل,104862652,0,0,.,.,28958006.31,361,.,5,0,1,0,15,.,2,0.73526733,0,0,0,0,0,0,0,,.,71015650.61,.
hash_14011227_143882,14001130,0,703270278,18,1,47,مرد,متاهل,0,0,0,0,0,22088154.21,2631,805,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,22088154.21,0,.
hash_14011227_177154,14000509,0,490750555.7,11,1,44,زن,متاهل,0,0,2,0,87,38307030.53,1974,772,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,,38307030.53,0,1168
hash_14011227_108996,14000805,0,284506972.1,27,6,43,مرد,متاهل,0,16,5,0,876,21854488.64,3006,311,1,1,0,.,0,0.877609264,3,0.31147541,1,9,9,0,2,0,0,معوق,83380686.84,0,128
hash_14011227_152525,14000631,0,375398795.8,10,6,49,زن,مجرد,0,0,0,190,36,106450050.9,1308,188,4,1,0,.,.,0.634294851,2,0.754725031,0,0,0,0,0,0,0,,271847473,71574816.02,.
hash_14011227_112223,14000305,0,297964600.7,32,16,43,مرد,مجرد,813088022.7,11,14,360,748,355035595.5,5455,462,2,6,1,8,60,0.500706467,6,0.727556592,1,4,3,2,9,3,3,مشکوک الوصول,468509405.5,160328819.2,106
hash_14011227_51790,14000701,0,546303218.3,17,2,52,زن,متاهل,0,0,0,.,.,32504327.6,576,.,1,2,0,0,0,.,1,0.68852459,0,0,0,0,0,0,0,,.,65008655.2,.
hash_14011227_88961,14000901,0,883587579,24,3,50,زن,متاهل,239483746.8,0,0,0,135,28262193.94,2420,1189,1,2,1,0,52,0.18266363,1,0.309255654,0,0,0,0,0,0,0,,12137447.39,24579517.7,.
hash_14011227_65176,14000819,0,280950635,23,4,37,زن,متاهل,0,12,0,.,.,77007646.19,1201,.,2,1,0,.,.,.,2,0.554687369,0,8,4,0,0,0,0,سررسید گذشته,.,50614903,237
hash_14011227_117616,14000330,0,419668451.7,20,4,50,زن,متاهل,86016318.61,0,0,14,0,31323046.15,1463,397,1,1,1,0,0,0.198823712,1,0.114787387,0,0,0,0,0,0,0,,8763842.834,1146668.065,.
hash_14011227_90490,14000309,0,755403213.1,20,2,38,مرد,متاهل,60226173.17,0,0,0,0,60032660.47,2661,835,1,1,1,9,0,0.457498233,1,0.611111111,0,0,0,0,0,0,0,,29877793.42,0,.
hash_14011227_93134,14001212,0,810375337.5,29,3,48,مرد,متاهل,213131938.1,0,21,31,0,42657959.95,4217,379,1,0,1,0,0,0.380486159,2,0.445205479,0,0,6,0,15,0,0,,58283812.52,38386214.07,1900
hash_14011227_45382,14000717,0,546303218.3,17,8,46,زن,متاهل,202242649.3,1,0,0,1009,52166847.59,2970,296,1,5,1,11,73,0.068834617,2,0.479615798,1,0,0,0,0,0,0,سررسید گذشته,12288426.28,33157414.83,110
hash_14011227_6091,14000410,0,1215220435,33,3,35,مرد,مجرد,0,0,0,135,0,16084680.55,1494,168,1,1,0,.,.,0.30348517,2,0.352366149,0,0,0,0,0,0,0,,13978511.1,16084680.55,.
hash_14011227_7988,14001021,0,614791944.4,17,6,62,زن,مجرد,115331197.6,0,1,151,0,51370950.49,4506,21,2,1,1,8,27,0.281191865,4,0.888888889,0,0,1,0,0,0,0,,38978929.95,17372526.05,3586
hash_14011227_6119,14000617,0,1132424723,22,6,47,زن,متاهل,113573092.4,2,5,100,0,73543472.37,1299,304,2,3,1,0,0,0.112227295,2,0.489608996,1,1,5,0,0,0,0,سررسید گذشته,28535664.99,86271575.6,174
hash_14011227_163432,14001014,0,70017971.45,10,2,38,مرد,مجرد,9839966.997,0,0,.,.,11665108.77,413,.,2,1,1,0,0,.,2,0.633976734,0,0,0,0,0,0,0,,.,11665108.77,.
hash_14011227_45154,14000902,0,1049807025,36,2,38,مرد,متاهل,0,0,0,.,.,23011806.55,3802,.,1,1,0,.,.,.,2,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_91450,14001219,0,181920994.1,10,3,39,مرد,متاهل,0,1,56,0,250,43325635.65,3165,1089,1,1,0,.,.,0.777020774,2,0.15365122,0,0,3,0,39,0,13,سررسید گذشته,43325635.65,835064.2355,689
hash_14011227_191110,14000417,0,1012683696,12,1,48,زن,مجرد,0,0,0,.,.,39744390.15,791,.,1,1,0,.,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_60889,14001205,0,330765443.9,24,3,48,مرد,مجرد,0,0,0,15,0,64651113.27,1817,736,1,2,0,.,.,0.238597296,1,0.321956952,0,0,0,0,0,0,0,,33348991.21,42931234.74,.
